Epoch, Time, Latitude(deg), Longitude(deg), Height(m), Sats
647, 2021/11/14  7:32: 6 GPS, 30.52782549, 114.35697830, 15.6305, 22
648, 2021/11/14  7:32: 7 GPS, 30.52782581, 114.35697829, 15.6083, 22
649, 2021/11/14  7:32: 8 GPS, 30.52782600, 114.35697841, 15.6065, 22
650, 2021/11/14  7:32: 9 GPS, 30.52782596, 114.35697866, 15.6045, 22
651, 2021/11/14  7:32:10 GPS, 30.52782608, 114.35697877, 15.6208, 22
652, 2021/11/14  7:32:11 GPS, 30.52782612, 114.35697895, 15.5737, 22
653, 2021/11/14  7:32:12 GPS, 30.52782632, 114.35697919, 15.5201, 22
654, 2021/11/14  7:32:13 GPS, 30.52782670, 114.35697948, 15.4544, 22
655, 2021/11/14  7:32:14 GPS, 30.52782686, 114.35697975, 15.3994, 22
656, 2021/11/14  7:32:15 GPS, 30.52782699, 114.35697969, 15.3716, 22
657, 2021/11/14  7:32:16 GPS, 30.52782718, 114.35697991, 15.3323, 22
658, 2021/11/14  7:32:17 GPS, 30.52782731, 114.35697984, 15.2885, 22
659, 2021/11/14  7:32:18 GPS, 30.52782740, 114.35698003, 15.2697, 22
660, 2021/11/14  7:32:19 GPS, 30.52782757, 114.35697989, 15.2023, 22
661, 2021/11/14  7:32:20 GPS, 30.52782784, 114.35698015, 15.1665, 22
662, 2021/11/14  7:32:21 GPS, 30.52782811, 114.35698029, 15.1205, 22
663, 2021/11/14  7:32:22 GPS, 30.52782817, 114.35698048, 15.0992, 22
664, 2021/11/14  7:32:23 GPS, 30.52782818, 114.35698059, 15.0746, 22
665, 2021/11/14  7:32:24 GPS, 30.52782835, 114.35698083, 15.0388, 22
666, 2021/11/14  7:32:25 GPS, 30.52782848, 114.35698105, 15.0357, 22
667, 2021/11/14  7:32:26 GPS, 30.52782856, 114.35698128, 15.0040, 22
668, 2021/11/14  7:32:27 GPS, 30.52782862, 114.35698131, 14.9827, 22
669, 2021/11/14  7:32:28 GPS, 30.52782868, 114.35698154, 14.9402, 22
670, 2021/11/14  7:32:29 GPS, 30.52782888, 114.35698182, 14.9199, 22
671, 2021/11/14  7:32:30 GPS, 30.52782883, 114.35698201, 14.8787, 22
672, 2021/11/14  7:32:31 GPS, 30.52782894, 114.35698217, 14.8333, 22
673, 2021/11/14  7:32:32 GPS, 30.52782906, 114.35698217, 14.7949, 22
674, 2021/11/14  7:32:33 GPS, 30.52782938, 114.35698234, 14.7058, 22
675, 2021/11/14  7:32:34 GPS, 30.52782946, 114.35698232, 14.6329, 22
676, 2021/11/14  7:32:35 GPS, 30.52782959, 114.35698260, 14.5214, 22
677, 2021/11/14  7:32:36 GPS, 30.52782975, 114.35698268, 14.4783, 22
678, 2021/11/14  7:32:37 GPS, 30.52783006, 114.35698281, 14.3765, 22
679, 2021/11/14  7:32:38 GPS, 30.52783026, 114.35698286, 14.3012, 22
680, 2021/11/14  7:32:39 GPS, 30.52783048, 114.35698280, 14.2557, 22
681, 2021/11/14  7:32:40 GPS, 30.52783069, 114.35698300, 14.1904, 22
682, 2021/11/14  7:32:41 GPS, 30.52783063, 114.35698304, 14.1386, 22
683, 2021/11/14  7:32:42 GPS, 30.52783062, 114.35698307, 14.0879, 22
684, 2021/11/14  7:32:43 GPS, 30.52783070, 114.35698305, 14.0568, 22
685, 2021/11/14  7:32:44 GPS, 30.52783075, 114.35698311, 14.0036, 22
686, 2021/11/14  7:32:45 GPS, 30.52783085, 114.35698296, 13.9882, 22
687, 2021/11/14  7:32:46 GPS, 30.52783088, 114.35698319, 13.9226, 22
688, 2021/11/14  7:32:47 GPS, 30.52783085, 114.35698302, 13.9198, 22
689, 2021/11/14  7:32:48 GPS, 30.52783094, 114.35698311, 13.8109, 22
690, 2021/11/14  7:32:49 GPS, 30.52783104, 114.35698310, 13.7720, 22
691, 2021/11/14  7:32:50 GPS, 30.52783107, 114.35698317, 13.7031, 22
692, 2021/11/14  7:32:51 GPS, 30.52783101, 114.35698303, 13.6749, 22
693, 2021/11/14  7:32:52 GPS, 30.52783103, 114.35698343, 13.6216, 22
694, 2021/11/14  7:32:53 GPS, 30.52783101, 114.35698344, 13.6289, 22
695, 2021/11/14  7:32:54 GPS, 30.52783105, 114.35698331, 13.6293, 22
696, 2021/11/14  7:32:55 GPS, 30.52783126, 114.35698348, 13.5542, 22
697, 2021/11/14  7:32:56 GPS, 30.52783137, 114.35698356, 13.5262, 22
698, 2021/11/14  7:32:57 GPS, 30.52783138, 114.35698362, 13.5016, 22
699, 2021/11/14  7:32:58 GPS, 30.52783147, 114.35698356, 13.4723, 22
700, 2021/11/14  7:32:59 GPS, 30.52783154, 114.35698358, 13.4497, 22
701, 2021/11/14  7:33: 0 GPS, 30.52783167, 114.35698365, 13.3903, 22
702, 2021/11/14  7:33: 1 GPS, 30.52783176, 114.35698382, 13.3445, 22
703, 2021/11/14  7:33: 2 GPS, 30.52783185, 114.35698403, 13.3289, 22
704, 2021/11/14  7:33: 3 GPS, 30.52783193, 114.35698413, 13.3125, 22
705, 2021/11/14  7:33: 4 GPS, 30.52783205, 114.35698409, 13.2359, 22
706, 2021/11/14  7:33: 5 GPS, 30.52783205, 114.35698423, 13.2307, 22
707, 2021/11/14  7:33: 6 GPS, 30.52783193, 114.35698437, 13.2308, 22
708, 2021/11/14  7:33: 7 GPS, 30.52783204, 114.35698440, 13.1781, 22
709, 2021/11/14  7:33: 8 GPS, 30.52783228, 114.35698456, 13.1287, 22
710, 2021/11/14  7:33: 9 GPS, 30.52783257, 114.35698465, 13.0883, 22
711, 2021/11/14  7:33:10 GPS, 30.52783265, 114.35698461, 13.0509, 22
712, 2021/11/14  7:33:11 GPS, 30.52783293, 114.35698458, 13.0385, 22
713, 2021/11/14  7:33:12 GPS, 30.52783314, 114.35698473, 12.9478, 22
714, 2021/11/14  7:33:13 GPS, 30.52783343, 114.35698464, 12.9146, 22
715, 2021/11/14  7:33:14 GPS, 30.52783361, 114.35698450, 12.9309, 22
716, 2021/11/14  7:33:15 GPS, 30.52783363, 114.35698437, 12.9094, 22
717, 2021/11/14  7:33:16 GPS, 30.52783376, 114.35698432, 12.9186, 22
718, 2021/11/14  7:33:17 GPS, 30.52783400, 114.35698427, 12.8605, 22
719, 2021/11/14  7:33:18 GPS, 30.52783401, 114.35698428, 12.8970, 22
720, 2021/11/14  7:33:19 GPS, 30.52783391, 114.35698449, 12.9097, 22
721, 2021/11/14  7:33:20 GPS, 30.52783410, 114.35698459, 12.8768, 22
722, 2021/11/14  7:33:21 GPS, 30.52783425, 114.35698458, 12.8717, 22
723, 2021/11/14  7:33:22 GPS, 30.52783430, 114.35698463, 12.8843, 22
724, 2021/11/14  7:33:23 GPS, 30.52783439, 114.35698487, 12.8880, 22
725, 2021/11/14  7:33:24 GPS, 30.52783442, 114.35698499, 12.8913, 22
726, 2021/11/14  7:33:25 GPS, 30.52783440, 114.35698493, 12.9003, 22
727, 2021/11/14  7:33:26 GPS, 30.52783442, 114.35698496, 12.8838, 22
728, 2021/11/14  7:33:27 GPS, 30.52783438, 114.35698516, 12.9055, 22
729, 2021/11/14  7:33:28 GPS, 30.52783428, 114.35698517, 12.8904, 22
730, 2021/11/14  7:33:29 GPS, 30.52783426, 114.35698514, 12.8963, 22
731, 2021/11/14  7:33:30 GPS, 30.52783423, 114.35698507, 12.9220, 22
732, 2021/11/14  7:33:31 GPS, 30.52783408, 114.35698517, 12.9211, 22
733, 2021/11/14  7:33:32 GPS, 30.52783409, 114.35698515, 12.9008, 22
734, 2021/11/14  7:33:33 GPS, 30.52783422, 114.35698497, 12.9260, 22
735, 2021/11/14  7:33:34 GPS, 30.52783423, 114.35698507, 12.9397, 22
736, 2021/11/14  7:33:35 GPS, 30.52783420, 114.35698508, 12.9345, 22
737, 2021/11/14  7:33:36 GPS, 30.52783417, 114.35698512, 12.9566, 22
738, 2021/11/14  7:33:37 GPS, 30.52783423, 114.35698521, 12.9416, 22
739, 2021/11/14  7:33:38 GPS, 30.52783421, 114.35698498, 12.9565, 22
740, 2021/11/14  7:33:39 GPS, 30.52783420, 114.35698506, 12.9113, 22
741, 2021/11/14  7:33:40 GPS, 30.52783417, 114.35698502, 12.9107, 22
742, 2021/11/14  7:33:41 GPS, 30.52783413, 114.35698517, 12.9396, 22
743, 2021/11/14  7:33:42 GPS, 30.52783412, 114.35698521, 12.9359, 22
744, 2021/11/14  7:33:43 GPS, 30.52783424, 114.35698500, 12.9344, 22
745, 2021/11/14  7:33:44 GPS, 30.52783430, 114.35698496, 12.9066, 22
746, 2021/11/14  7:33:45 GPS, 30.52783428, 114.35698516, 12.8960, 22
747, 2021/11/14  7:33:46 GPS, 30.52783433, 114.35698525, 12.8577, 22
748, 2021/11/14  7:33:47 GPS, 30.52783440, 114.35698530, 12.8228, 22
749, 2021/11/14  7:33:48 GPS, 30.52783444, 114.35698534, 12.8102, 22
750, 2021/11/14  7:33:49 GPS, 30.52783438, 114.35698557, 12.7592, 22
751, 2021/11/14  7:33:50 GPS, 30.52783432, 114.35698568, 12.7624, 22
752, 2021/11/14  7:33:51 GPS, 30.52783440, 114.35698549, 12.7638, 22
753, 2021/11/14  7:33:52 GPS, 30.52783434, 114.35698542, 12.7476, 22
754, 2021/11/14  7:33:53 GPS, 30.52783443, 114.35698528, 12.7600, 22
755, 2021/11/14  7:33:54 GPS, 30.52783455, 114.35698542, 12.7321, 22
756, 2021/11/14  7:33:55 GPS, 30.52783455, 114.35698539, 12.7175, 22
757, 2021/11/14  7:33:56 GPS, 30.52783459, 114.35698517, 12.6975, 22
758, 2021/11/14  7:33:57 GPS, 30.52783445, 114.35698517, 12.7224, 22
759, 2021/11/14  7:33:58 GPS, 30.52783438, 114.35698537, 12.7484, 22
760, 2021/11/14  7:33:59 GPS, 30.52783418, 114.35698543, 12.7717, 22
761, 2021/11/14  7:34: 0 GPS, 30.52783414, 114.35698548, 12.7791, 22
762, 2021/11/14  7:34: 1 GPS, 30.52783413, 114.35698537, 12.8010, 22
763, 2021/11/14  7:34: 2 GPS, 30.52783400, 114.35698566, 12.8093, 22
764, 2021/11/14  7:34: 3 GPS, 30.52783391, 114.35698578, 12.7919, 22
765, 2021/11/14  7:34: 4 GPS, 30.52783374, 114.35698574, 12.8246, 22
766, 2021/11/14  7:34: 5 GPS, 30.52783370, 114.35698578, 12.8096, 22
767, 2021/11/14  7:34: 6 GPS, 30.52783366, 114.35698586, 12.7485, 22
768, 2021/11/14  7:34: 7 GPS, 30.52783366, 114.35698576, 12.7329, 22
769, 2021/11/14  7:34: 8 GPS, 30.52783354, 114.35698566, 12.7608, 22
770, 2021/11/14  7:34: 9 GPS, 30.52783350, 114.35698561, 12.8075, 22
771, 2021/11/14  7:34:10 GPS, 30.52783330, 114.35698574, 12.7954, 22
772, 2021/11/14  7:34:11 GPS, 30.52783303, 114.35698562, 12.8152, 22
773, 2021/11/14  7:34:12 GPS, 30.52783281, 114.35698572, 12.8514, 22
774, 2021/11/14  7:34:13 GPS, 30.52783266, 114.35698593, 12.8621, 22
775, 2021/11/14  7:34:14 GPS, 30.52783258, 114.35698594, 12.9004, 22
776, 2021/11/14  7:34:15 GPS, 30.52783239, 114.35698594, 12.9610, 22
777, 2021/11/14  7:34:16 GPS, 30.52783233, 114.35698608, 12.9687, 22
778, 2021/11/14  7:34:17 GPS, 30.52783209, 114.35698599, 13.0322, 22
779, 2021/11/14  7:34:18 GPS, 30.52783204, 114.35698608, 13.0549, 22
780, 2021/11/14  7:34:19 GPS, 30.52783185, 114.35698602, 13.1142, 22
781, 2021/11/14  7:34:20 GPS, 30.52783177, 114.35698605, 13.1207, 22
782, 2021/11/14  7:34:21 GPS, 30.52783164, 114.35698614, 13.1644, 22
783, 2021/11/14  7:34:22 GPS, 30.52783146, 114.35698618, 13.2092, 22
784, 2021/11/14  7:34:23 GPS, 30.52783139, 114.35698620, 13.2449, 22
785, 2021/11/14  7:34:24 GPS, 30.52783131, 114.35698620, 13.2306, 22
786, 2021/11/14  7:34:25 GPS, 30.52783107, 114.35698626, 13.2703, 22
787, 2021/11/14  7:34:26 GPS, 30.52783100, 114.35698636, 13.3010, 22
788, 2021/11/14  7:34:27 GPS, 30.52783081, 114.35698638, 13.3460, 22
789, 2021/11/14  7:34:28 GPS, 30.52783069, 114.35698615, 13.3966, 22
790, 2021/11/14  7:34:29 GPS, 30.52783059, 114.35698631, 13.4231, 22
791, 2021/11/14  7:34:30 GPS, 30.52783062, 114.35698605, 13.4503, 22
792, 2021/11/14  7:34:31 GPS, 30.52783061, 114.35698586, 13.4727, 22
793, 2021/11/14  7:34:32 GPS, 30.52783057, 114.35698581, 13.5064, 22
794, 2021/11/14  7:34:33 GPS, 30.52783048, 114.35698571, 13.5106, 22
795, 2021/11/14  7:34:34 GPS, 30.52783051, 114.35698569, 13.5272, 22
796, 2021/11/14  7:34:35 GPS, 30.52783050, 114.35698561, 13.5814, 22
797, 2021/11/14  7:34:36 GPS, 30.52783036, 114.35698556, 13.6187, 22
798, 2021/11/14  7:34:37 GPS, 30.52783027, 114.35698581, 13.6354, 22
799, 2021/11/14  7:34:38 GPS, 30.52783040, 114.35698583, 13.6571, 22
800, 2021/11/14  7:34:39 GPS, 30.52783043, 114.35698579, 13.6701, 22
801, 2021/11/14  7:34:40 GPS, 30.52783045, 114.35698595, 13.6889, 22
802, 2021/11/14  7:34:41 GPS, 30.52783035, 114.35698597, 13.7279, 22
803, 2021/11/14  7:34:42 GPS, 30.52783044, 114.35698615, 13.7136, 22
804, 2021/11/14  7:34:43 GPS, 30.52783048, 114.35698632, 13.6991, 22
805, 2021/11/14  7:34:44 GPS, 30.52783048, 114.35698657, 13.7162, 22
806, 2021/11/14  7:34:45 GPS, 30.52783040, 114.35698643, 13.7599, 22
807, 2021/11/14  7:34:46 GPS, 30.52783048, 114.35698632, 13.7611, 22
808, 2021/11/14  7:34:47 GPS, 30.52783047, 114.35698625, 13.7955, 22
809, 2021/11/14  7:34:48 GPS, 30.52783048, 114.35698645, 13.7925, 22
810, 2021/11/14  7:34:49 GPS, 30.52783053, 114.35698651, 13.8061, 22
811, 2021/11/14  7:34:50 GPS, 30.52783041, 114.35698669, 13.7872, 22
812, 2021/11/14  7:34:51 GPS, 30.52783035, 114.35698655, 13.7878, 22
813, 2021/11/14  7:34:52 GPS, 30.52783026, 114.35698637, 13.8408, 22
814, 2021/11/14  7:34:53 GPS, 30.52783016, 114.35698637, 13.9045, 22
815, 2021/11/14  7:34:54 GPS, 30.52783008, 114.35698623, 13.9352, 22
816, 2021/11/14  7:34:55 GPS, 30.52782996, 114.35698620, 13.9798, 22
817, 2021/11/14  7:34:56 GPS, 30.52782992, 114.35698639, 14.0021, 22
818, 2021/11/14  7:34:57 GPS, 30.52782995, 114.35698639, 14.0176, 22
819, 2021/11/14  7:34:58 GPS, 30.52782997, 114.35698646, 14.0431, 22
820, 2021/11/14  7:34:59 GPS, 30.52782998, 114.35698636, 14.0520, 22
821, 2021/11/14  7:35: 0 GPS, 30.52782995, 114.35698620, 14.0818, 22
822, 2021/11/14  7:35: 1 GPS, 30.52782996, 114.35698620, 14.0972, 22
823, 2021/11/14  7:35: 2 GPS, 30.52782984, 114.35698625, 14.1397, 22
824, 2021/11/14  7:35: 3 GPS, 30.52782989, 114.35698627, 14.1632, 22
825, 2021/11/14  7:35: 4 GPS, 30.52782998, 114.35698619, 14.1731, 22
826, 2021/11/14  7:35: 5 GPS, 30.52782985, 114.35698620, 14.2339, 22
827, 2021/11/14  7:35: 6 GPS, 30.52782964, 114.35698622, 14.3075, 22
828, 2021/11/14  7:35: 7 GPS, 30.52782960, 114.35698608, 14.3921, 22
829, 2021/11/14  7:35: 8 GPS, 30.52782961, 114.35698609, 14.4548, 22
830, 2021/11/14  7:35: 9 GPS, 30.52782977, 114.35698584, 14.5226, 22
831, 2021/11/14  7:35:10 GPS, 30.52782975, 114.35698559, 14.5945, 22
832, 2021/11/14  7:35:11 GPS, 30.52782978, 114.35698541, 14.6368, 22
833, 2021/11/14  7:35:12 GPS, 30.52782990, 114.35698509, 14.6893, 22
834, 2021/11/14  7:35:13 GPS, 30.52782992, 114.35698499, 14.7449, 22
835, 2021/11/14  7:35:14 GPS, 30.52783002, 114.35698471, 14.8161, 22
836, 2021/11/14  7:35:15 GPS, 30.52783013, 114.35698447, 14.8754, 22
837, 2021/11/14  7:35:16 GPS, 30.52783035, 114.35698433, 14.9144, 22
838, 2021/11/14  7:35:17 GPS, 30.52783036, 114.35698419, 15.0037, 22
839, 2021/11/14  7:35:18 GPS, 30.52783042, 114.35698420, 15.0513, 22
840, 2021/11/14  7:35:19 GPS, 30.52783045, 114.35698411, 15.1256, 22
841, 2021/11/14  7:35:20 GPS, 30.52783053, 114.35698386, 15.1470, 22
842, 2021/11/14  7:35:21 GPS, 30.52783060, 114.35698362, 15.2001, 22
843, 2021/11/14  7:35:22 GPS, 30.52783053, 114.35698339, 15.2675, 22
844, 2021/11/14  7:35:23 GPS, 30.52783056, 114.35698339, 15.2876, 22
845, 2021/11/14  7:35:24 GPS, 30.52783069, 114.35698329, 15.3216, 22
846, 2021/11/14  7:35:25 GPS, 30.52783069, 114.35698310, 15.3909, 22
847, 2021/11/14  7:35:26 GPS, 30.52783072, 114.35698291, 15.4643, 22
848, 2021/11/14  7:35:27 GPS, 30.52783066, 114.35698273, 15.5544, 22
849, 2021/11/14  7:35:28 GPS, 30.52783075, 114.35698237, 15.5845, 22
850, 2021/11/14  7:35:29 GPS, 30.52783081, 114.35698231, 15.6119, 22
851, 2021/11/14  7:35:30 GPS, 30.52783092, 114.35698216, 15.6204, 22
852, 2021/11/14  7:35:31 GPS, 30.52783098, 114.35698206, 15.6419, 22
853, 2021/11/14  7:35:32 GPS, 30.52783096, 114.35698191, 15.7176, 22
854, 2021/11/14  7:35:33 GPS, 30.52783075, 114.35698181, 15.8095, 22
855, 2021/11/14  7:35:34 GPS, 30.52783070, 114.35698176, 15.8236, 22
856, 2021/11/14  7:35:35 GPS, 30.52783053, 114.35698152, 15.8900, 22
857, 2021/11/14  7:35:36 GPS, 30.52783047, 114.35698159, 15.9270, 22
858, 2021/11/14  7:35:37 GPS, 30.52783042, 114.35698153, 15.9563, 22
859, 2021/11/14  7:35:38 GPS, 30.52783049, 114.35698153, 16.0077, 22
860, 2021/11/14  7:35:39 GPS, 30.52783059, 114.35698141, 16.0334, 22
861, 2021/11/14  7:35:40 GPS, 30.52783052, 114.35698121, 16.1121, 22
862, 2021/11/14  7:35:41 GPS, 30.52783054, 114.35698077, 16.1304, 22
863, 2021/11/14  7:35:42 GPS, 30.52783066, 114.35698091, 16.1853, 22
864, 2021/11/14  7:35:43 GPS, 30.52783068, 114.35698087, 16.2270, 22
865, 2021/11/14  7:35:44 GPS, 30.52783054, 114.35698057, 16.2969, 22
866, 2021/11/14  7:35:45 GPS, 30.52783073, 114.35698052, 16.2822, 22
867, 2021/11/14  7:35:46 GPS, 30.52783058, 114.35698044, 16.3600, 22
868, 2021/11/14  7:35:47 GPS, 30.52783061, 114.35698055, 16.3960, 22
869, 2021/11/14  7:35:48 GPS, 30.52783074, 114.35698032, 16.4045, 22
870, 2021/11/14  7:35:49 GPS, 30.52783072, 114.35698044, 16.4176, 22
871, 2021/11/14  7:35:50 GPS, 30.52783075, 114.35698046, 16.4171, 22
872, 2021/11/14  7:35:51 GPS, 30.52783055, 114.35698067, 16.4489, 22
873, 2021/11/14  7:35:52 GPS, 30.52783052, 114.35698055, 16.4568, 22
874, 2021/11/14  7:35:53 GPS, 30.52783054, 114.35698058, 16.4403, 22
875, 2021/11/14  7:35:54 GPS, 30.52783056, 114.35698057, 16.4268, 22
876, 2021/11/14  7:35:55 GPS, 30.52783047, 114.35698061, 16.4595, 22
877, 2021/11/14  7:35:56 GPS, 30.52783053, 114.35698065, 16.4551, 22
878, 2021/11/14  7:35:57 GPS, 30.52783043, 114.35698078, 16.4467, 22
879, 2021/11/14  7:35:58 GPS, 30.52783041, 114.35698094, 16.4383, 22
880, 2021/11/14  7:35:59 GPS, 30.52783037, 114.35698095, 16.4026, 22
881, 2021/11/14  7:36: 0 GPS, 30.52783031, 114.35698086, 16.3875, 22
882, 2021/11/14  7:36: 1 GPS, 30.52783026, 114.35698091, 16.3940, 22
883, 2021/11/14  7:36: 2 GPS, 30.52783015, 114.35698093, 16.3949, 22
884, 2021/11/14  7:36: 3 GPS, 30.52783022, 114.35698120, 16.3804, 22
885, 2021/11/14  7:36: 4 GPS, 30.52783025, 114.35698106, 16.3758, 22
886, 2021/11/14  7:36: 5 GPS, 30.52783017, 114.35698107, 16.3592, 22
887, 2021/11/14  7:36: 6 GPS, 30.52783016, 114.35698103, 16.3390, 22
888, 2021/11/14  7:36: 7 GPS, 30.52783014, 114.35698095, 16.3372, 22
889, 2021/11/14  7:36: 8 GPS, 30.52783011, 114.35698082, 16.3325, 22
890, 2021/11/14  7:36: 9 GPS, 30.52783013, 114.35698064, 16.3105, 22
891, 2021/11/14  7:36:10 GPS, 30.52783025, 114.35698052, 16.2674, 22
892, 2021/11/14  7:36:11 GPS, 30.52783016, 114.35698052, 16.2794, 22
893, 2021/11/14  7:36:12 GPS, 30.52782990, 114.35698046, 16.3137, 22
894, 2021/11/14  7:36:13 GPS, 30.52782992, 114.35698038, 16.2791, 22
895, 2021/11/14  7:36:14 GPS, 30.52782965, 114.35698034, 16.2923, 22
896, 2021/11/14  7:36:15 GPS, 30.52782947, 114.35698019, 16.2986, 22
897, 2021/11/14  7:36:16 GPS, 30.52782940, 114.35698022, 16.2870, 22
898, 2021/11/14  7:36:17 GPS, 30.52782920, 114.35698017, 16.2505, 22
899, 2021/11/14  7:36:18 GPS, 30.52782905, 114.35698017, 16.2362, 22
900, 2021/11/14  7:36:19 GPS, 30.52782902, 114.35698014, 16.2116, 22
901, 2021/11/14  7:36:20 GPS, 30.52782887, 114.35698017, 16.1940, 22
902, 2021/11/14  7:36:21 GPS, 30.52782883, 114.35698020, 16.1610, 22
903, 2021/11/14  7:36:22 GPS, 30.52782870, 114.35698017, 16.1511, 22
904, 2021/11/14  7:36:23 GPS, 30.52782856, 114.35698007, 16.1639, 22
905, 2021/11/14  7:36:24 GPS, 30.52782855, 114.35697977, 16.1322, 22
906, 2021/11/14  7:36:25 GPS, 30.52782857, 114.35697948, 16.1247, 22
907, 2021/11/14  7:36:26 GPS, 30.52782855, 114.35697946, 16.1196, 22
908, 2021/11/14  7:36:27 GPS, 30.52782853, 114.35697949, 16.1097, 22
909, 2021/11/14  7:36:28 GPS, 30.52782837, 114.35697930, 16.1004, 22
910, 2021/11/14  7:36:29 GPS, 30.52782828, 114.35697929, 16.0930, 22
911, 2021/11/14  7:36:30 GPS, 30.52782818, 114.35697941, 16.0653, 22
912, 2021/11/14  7:36:31 GPS, 30.52782811, 114.35697946, 16.0768, 22
913, 2021/11/14  7:36:32 GPS, 30.52782817, 114.35697951, 16.0644, 22
914, 2021/11/14  7:36:33 GPS, 30.52782816, 114.35697952, 16.0568, 22
915, 2021/11/14  7:36:34 GPS, 30.52782809, 114.35697955, 16.0516, 22
916, 2021/11/14  7:36:35 GPS, 30.52782803, 114.35697962, 16.0414, 22
917, 2021/11/14  7:36:36 GPS, 30.52782799, 114.35697949, 16.0350, 22
918, 2021/11/14  7:36:37 GPS, 30.52782793, 114.35697929, 16.0179, 22
919, 2021/11/14  7:36:38 GPS, 30.52782793, 114.35697912, 16.0257, 22
920, 2021/11/14  7:36:39 GPS, 30.52782789, 114.35697912, 15.9882, 22
921, 2021/11/14  7:36:40 GPS, 30.52782783, 114.35697921, 15.9668, 22
922, 2021/11/14  7:36:41 GPS, 30.52782776, 114.35697912, 15.9432, 22
923, 2021/11/14  7:36:42 GPS, 30.52782784, 114.35697916, 15.9094, 22
924, 2021/11/14  7:36:43 GPS, 30.52782778, 114.35697917, 15.8913, 22
925, 2021/11/14  7:36:44 GPS, 30.52782778, 114.35697930, 15.8505, 22
926, 2021/11/14  7:36:45 GPS, 30.52782772, 114.35697944, 15.8524, 22
927, 2021/11/14  7:36:46 GPS, 30.52782758, 114.35697949, 15.8742, 22
928, 2021/11/14  7:36:47 GPS, 30.52782762, 114.35697936, 15.8887, 22
929, 2021/11/14  7:36:48 GPS, 30.52782779, 114.35697958, 15.8901, 22
930, 2021/11/14  7:36:49 GPS, 30.52782771, 114.35697947, 15.9068, 22
931, 2021/11/14  7:36:50 GPS, 30.52782762, 114.35697957, 15.9459, 22
932, 2021/11/14  7:36:51 GPS, 30.52782766, 114.35697953, 15.9284, 22
933, 2021/11/14  7:36:52 GPS, 30.52782786, 114.35697957, 15.8740, 22
934, 2021/11/14  7:36:53 GPS, 30.52782791, 114.35697942, 15.8889, 22
935, 2021/11/14  7:36:54 GPS, 30.52782789, 114.35697949, 15.9371, 22
936, 2021/11/14  7:36:55 GPS, 30.52782785, 114.35697940, 15.9167, 22
937, 2021/11/14  7:36:56 GPS, 30.52782800, 114.35697942, 15.9120, 22
938, 2021/11/14  7:36:57 GPS, 30.52782790, 114.35697959, 15.9242, 22
939, 2021/11/14  7:36:58 GPS, 30.52782785, 114.35697964, 15.9207, 22
940, 2021/11/14  7:36:59 GPS, 30.52782793, 114.35697956, 15.8972, 22
941, 2021/11/14  7:37: 0 GPS, 30.52782785, 114.35697956, 15.8787, 22
942, 2021/11/14  7:37: 1 GPS, 30.52782786, 114.35697940, 15.9076, 22
943, 2021/11/14  7:37: 2 GPS, 30.52782784, 114.35697946, 15.9053, 22
944, 2021/11/14  7:37: 3 GPS, 30.52782778, 114.35697926, 15.9209, 22
945, 2021/11/14  7:37: 4 GPS, 30.52782786, 114.35697931, 15.9106, 22
946, 2021/11/14  7:37: 5 GPS, 30.52782783, 114.35697917, 15.8991, 22
947, 2021/11/14  7:37: 6 GPS, 30.52782767, 114.35697912, 15.8876, 22
948, 2021/11/14  7:37: 7 GPS, 30.52782777, 114.35697926, 15.8718, 22
949, 2021/11/14  7:37: 8 GPS, 30.52782780, 114.35697925, 15.8315, 22
950, 2021/11/14  7:37: 9 GPS, 30.52782776, 114.35697924, 15.8485, 22
951, 2021/11/14  7:37:10 GPS, 30.52782766, 114.35697924, 15.8728, 22
952, 2021/11/14  7:37:11 GPS, 30.52782776, 114.35697932, 15.8681, 22
953, 2021/11/14  7:37:12 GPS, 30.52782771, 114.35697934, 15.8549, 22
954, 2021/11/14  7:37:13 GPS, 30.52784456, 114.35699167, 11.4270, 21
955, 2021/11/14  7:37:14 GPS, 30.52784437, 114.35699176, 11.4610, 21
956, 2021/11/14  7:37:15 GPS, 30.52784419, 114.35699177, 11.5337, 21
957, 2021/11/14  7:37:16 GPS, 30.52784415, 114.35699181, 11.5582, 21
958, 2021/11/14  7:37:17 GPS, 30.52784429, 114.35699181, 11.5301, 21
959, 2021/11/14  7:37:18 GPS, 30.52784426, 114.35699179, 11.5389, 21
960, 2021/11/14  7:37:19 GPS, 30.52784420, 114.35699212, 11.5516, 21
961, 2021/11/14  7:37:20 GPS, 30.52784413, 114.35699211, 11.5461, 21
962, 2021/11/14  7:37:21 GPS, 30.52784413, 114.35699188, 11.6000, 21
963, 2021/11/14  7:37:22 GPS, 30.52784405, 114.35699169, 11.5791, 21
964, 2021/11/14  7:37:23 GPS, 30.52784409, 114.35699195, 11.5490, 21
965, 2021/11/14  7:37:24 GPS, 30.52784406, 114.35699212, 11.5368, 21
966, 2021/11/14  7:37:25 GPS, 30.52784386, 114.35699219, 11.5711, 21
967, 2021/11/14  7:37:26 GPS, 30.52784387, 114.35699235, 11.6002, 21
968, 2021/11/14  7:37:27 GPS, 30.52784397, 114.35699243, 11.5599, 21
969, 2021/11/14  7:37:28 GPS, 30.52784403, 114.35699244, 11.5191, 21
